WormBase Sequence Name	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Strand	Gene stable ID
OVOC10450	OVOC_OM4	7197842	7202299	1	WBGene00247259
OVOC10453	OVOC_OM4	7207632	7215040	-1	WBGene00247262
OVOC10455	OVOC_OM4	7282792	7286111	-1	WBGene00247264
OVOC10459	OVOC_OM4	7320183	7325990	1	WBGene00247268
OVOC10461	OVOC_OM4	7342188	7348480	1	WBGene00247270
OVOC10462	OVOC_OM4	7350970	7367796	1	WBGene00247271
OVOC10463	OVOC_OM4	7356486	7367796	-1	WBGene00247272
OVOC10466	OVOC_OM4	7375959	7383156	1	WBGene00247275
OVOC10467	OVOC_OM4	7383336	7385462	-1	WBGene00247276
OVOC10470	OVOC_OM4	7399943	7407955	-1	WBGene00247279
OVOC10473	OVOC_OM4	7422718	7424350	-1	WBGene00247282
OVOC10474	OVOC_OM4	7431493	7440239	-1	WBGene00247283
OVOC10476	OVOC_OM4	7449312	7453276	1	WBGene00247285
OVOC10479	OVOC_OM4	7468614	7471266	-1	WBGene00247288
OVOC10482	OVOC_OM4	7497559	7502362	-1	WBGene00247291
OVOC10484	OVOC_OM4	7512092	7525252	1	WBGene00247293
OVOC10486	OVOC_OM4	7526860	7537804	-1	WBGene00247295
OVOC10487	OVOC_OM4	7542763	7547414	-1	WBGene00247296
OVOC10489	OVOC_OM4	7552702	7567983	1	WBGene00247298
OVOC10491	OVOC_OM4	7578159	7581553	1	WBGene00247300
OVOC10492	OVOC_OM4	7585701	7589766	-1	WBGene00247301
OVOC10493	OVOC_OM4	7596920	7605935	1	WBGene00247302
OVOC10496	OVOC_OM4	7624722	7633794	1	WBGene00247305
OVOC10498	OVOC_OM4	7639858	7645624	1	WBGene00247307
OVOC10499	OVOC_OM4	7647310	7656882	-1	WBGene00247308
OVOC10501	OVOC_OM4	7665344	7669185	-1	WBGene00247310
OVOC10502	OVOC_OM4	7673044	7676875	-1	WBGene00247311
OVOC10503	OVOC_OM4	7676875	7682009	-1	WBGene00247312
OVOC10504	OVOC_OM4	7683501	7687200	1	WBGene00247313
OVOC10505	OVOC_OM4	7687996	7689123	-1	WBGene00247314
OVOC10506	OVOC_OM4	7690063	7692182	1	WBGene00247315
OVOC10511	OVOC_OM4	7701731	7718601	1	WBGene00247320
OVOC10512	OVOC_OM4	7719149	7722245	-1	WBGene00247321
OVOC10513	OVOC_OM4	7726165	7730608	1	WBGene00247322
OVOC10516	OVOC_OM4	7750277	7755011	-1	WBGene00247325
OVOC10518	OVOC_OM4	7758635	7762175	-1	WBGene00247327
OVOC10519	OVOC_OM4	7762551	7771159	-1	WBGene00247328
OVOC10520	OVOC_OM4	7773492	7795300	-1	WBGene00247329
OVOC10522	OVOC_OM4	7803261	7810445	-1	WBGene00247331
OVOC10525	OVOC_OM4	7820633	7822623	-1	WBGene00247334
OVOC10526	OVOC_OM4	7826159	7827591	-1	WBGene00247335
OVOC10532	OVOC_OM4	7855641	7859624	1	WBGene00247341
OVOC10534	OVOC_OM4	7870155	7877234	1	WBGene00247343
OVOC10535	OVOC_OM4	7880016	7911210	-1	WBGene00247344
OVOC10536	OVOC_OM4	7888769	7890580	1	WBGene00247345
OVOC10540	OVOC_OM4	7925257	7929878	1	WBGene00247349
OVOC10541	OVOC_OM4	7930028	7933205	-1	WBGene00247350
OVOC10542	OVOC_OM4	7933106	7936463	1	WBGene00247351
OVOC10545	OVOC_OM4	7944672	7947267	-1	WBGene00247354
OVOC10546	OVOC_OM4	7953283	7956075	1	WBGene00247355
OVOC10547	OVOC_OM4	7956762	7963315	1	WBGene00247356
OVOC10548	OVOC_OM4	7967753	7970560	-1	WBGene00247357
OVOC10549	OVOC_OM4	7973048	7976571	1	WBGene00247358
OVOC10550	OVOC_OM4	7982001	7988674	1	WBGene00247359
OVOC10551	OVOC_OM4	7991713	8001428	1	WBGene00247360
OVOC10553	OVOC_OM4	8007204	8009692	1	WBGene00247362
OVOC10554	OVOC_OM4	8014419	8022438	1	WBGene00247363
OVOC10560	OVOC_OM4	8045693	8048930	-1	WBGene00247369
OVOC10563	OVOC_OM4	8053860	8056531	-1	WBGene00247372
OVOC10565	OVOC_OM4	8059244	8062957	1	WBGene00247374
OVOC10566	OVOC_OM4	8065588	8073726	1	WBGene00247375
OVOC10572	OVOC_OM4	8105250	8111560	1	WBGene00247381
OVOC10573	OVOC_OM4	8109013	8111513	-1	WBGene00247382
OVOC10574	OVOC_OM4	8125404	8131349	1	WBGene00247383
OVOC10578	OVOC_OM4	8143235	8160617	1	WBGene00247387
OVOC10580	OVOC_OM4	8179699	8183429	-1	WBGene00247389
OVOC10581	OVOC_OM4	8184083	8192888	1	WBGene00247390
OVOC10589	OVOC_OM4	8245733	8249636	-1	WBGene00247398
OVOC10590	OVOC_OM4	8250958	8259717	1	WBGene00247399
OVOC10591	OVOC_OM4	8260404	8262430	-1	WBGene00247400
OVOC10592	OVOC_OM4	8262339	8273399	1	WBGene00247401
OVOC10593	OVOC_OM4	8266449	8271607	-1	WBGene00247402
OVOC10594	OVOC_OM4	8274634	8287905	1	WBGene00247403
OVOC10596	OVOC_OM4	8289965	8292702	-1	WBGene00247405
OVOC10597	OVOC_OM4	8311375	8323691	-1	WBGene00247406
OVOC10599	OVOC_OM4	8340838	8347740	1	WBGene00247408
OVOC10600	OVOC_OM4	8339115	8353179	-1	WBGene00247409
OVOC10602	OVOC_OM4	8370119	8372693	-1	WBGene00247411
OVOC10609	OVOC_OM4	8426887	8441989	-1	WBGene00247418
OVOC10610	OVOC_OM4	8442230	8445732	1	WBGene00247419
OVOC10611	OVOC_OM4	8446818	8451360	1	WBGene00247420
OVOC10612	OVOC_OM4	8453642	8457630	1	WBGene00247421
OVOC10613	OVOC_OM4	8459505	8462086	-1	WBGene00247422
OVOC10614	OVOC_OM4	8464304	8465569	-1	WBGene00247423
OVOC10615	OVOC_OM4	8466692	8473451	-1	WBGene00247424
OVOC10616	OVOC_OM4	8474552	8476819	-1	WBGene00247425
OVOC10617	OVOC_OM4	8480163	8492254	1	WBGene00247426
OVOC10621	OVOC_OM4	8507994	8515542	-1	WBGene00247430
OVOC10622	OVOC_OM4	8520521	8528121	1	WBGene00247431
OVOC10623	OVOC_OM4	8528122	8532428	1	WBGene00247432
OVOC10626	OVOC_OM4	8548421	8552537	1	WBGene00247435
OVOC10628	OVOC_OM4	8563724	8571091	-1	WBGene00247437
OVOC10632	OVOC_OM4	8599956	8610495	-1	WBGene00247441
OVOC10635	OVOC_OM4	8637303	8642538	-1	WBGene00247444
OVOC10636	OVOC_OM4	8647829	8653404	-1	WBGene00247445
OVOC10638	OVOC_OM4	8675804	8681883	1	WBGene00247447
OVOC10642	OVOC_OM4	8703598	8704510	1	WBGene00247451
OVOC10644	OVOC_OM4	8707778	8717690	-1	WBGene00247453
OVOC10647	OVOC_OM4	8732830	8767560	1	WBGene00247456
OVOC10648	OVOC_OM4	8770972	8773333	1	WBGene00247457
OVOC10649	OVOC_OM4	8775075	8782056	1	WBGene00247458
OVOC10651	OVOC_OM4	8792804	8800943	-1	WBGene00247460
OVOC10652	OVOC_OM4	8805623	8813659	-1	WBGene00247461
OVOC10654	OVOC_OM4	8827694	8843542	-1	WBGene00247463
OVOC10658	OVOC_OM4	8857819	8863904	-1	WBGene00247467
OVOC10660	OVOC_OM4	8870627	8875056	-1	WBGene00247469
OVOC10661	OVOC_OM4	8878335	8879502	-1	WBGene00247470
OVOC10662	OVOC_OM4	8879897	8882606	-1	WBGene00247471
OVOC10663	OVOC_OM4	8884460	8892483	1	WBGene00247472
OVOC10665	OVOC_OM4	8905828	8910737	-1	WBGene00247474
OVOC10666	OVOC_OM4	8910704	8915708	-1	WBGene00247475
OVOC10668	OVOC_OM4	8916165	8919380	-1	WBGene00247477
OVOC10669	OVOC_OM4	8920895	8922107	-1	WBGene00247478
OVOC10673	OVOC_OM4	8930136	8936832	1	WBGene00247482
OVOC10674	OVOC_OM4	8937793	8953613	-1	WBGene00247483
OVOC10675	OVOC_OM4	8953914	8971663	1	WBGene00247484
OVOC10676	OVOC_OM4	8972139	8977928	1	WBGene00247485
OVOC10677	OVOC_OM4	8977929	8983090	1	WBGene00247486
OVOC10678	OVOC_OM4	8985589	8991845	-1	WBGene00247487
OVOC10679	OVOC_OM4	8999649	9006271	1	WBGene00247488
OVOC10680	OVOC_OM4	9014627	9016199	-1	WBGene00247489
OVOC10681	OVOC_OM4	9032250	9039023	-1	WBGene00247490
OVOC10683	OVOC_OM4	9057687	9063248	-1	WBGene00247492
OVOC10684	OVOC_OM4	9073386	9076085	1	WBGene00247493
OVOC10687	OVOC_OM4	9085710	9089005	1	WBGene00247496
OVOC10688	OVOC_OM4	9093028	9103649	-1	WBGene00247497
OVOC10691	OVOC_OM4	9108760	9124374	-1	WBGene00247500
OVOC10694	OVOC_OM4	9147644	9151075	-1	WBGene00247503
OVOC10695	OVOC_OM4	9153593	9156917	-1	WBGene00247504
OVOC10696	OVOC_OM4	9159341	9165898	-1	WBGene00247505
OVOC10698	OVOC_OM4	9174007	9183000	1	WBGene00247507
OVOC10702	OVOC_OM4	9204570	9209893	-1	WBGene00247511
OVOC10706	OVOC_OM4	9283201	9290359	1	WBGene00247515
OVOC10708	OVOC_OM4	9301006	9307936	1	WBGene00247517
OVOC10709	OVOC_OM4	9307747	9309768	1	WBGene00247518
OVOC10711	OVOC_OM4	9326015	9335616	-1	WBGene00247520
OVOC10714	OVOC_OM4	9341388	9345567	1	WBGene00247523
OVOC10719	OVOC_OM4	9362989	9364791	1	WBGene00247528
OVOC10720	OVOC_OM4	9369576	9380624	-1	WBGene00247529
OVOC10724	OVOC_OM4	9414558	9416872	-1	WBGene00247533
OVOC10726	OVOC_OM4	9420388	9424058	1	WBGene00247535
OVOC10727	OVOC_OM4	9424534	9434500	-1	WBGene00247536
OVOC10731	OVOC_OM4	9454875	9460317	-1	WBGene00247540
OVOC10732	OVOC_OM4	9467474	9474730	1	WBGene00247541
OVOC10740	OVOC_OM4	9497040	9498445	-1	WBGene00247549
OVOC10742	OVOC_OM4	9504820	9509875	1	WBGene00247551
OVOC10744	OVOC_OM4	9511261	9516022	1	WBGene00247553
OVOC10745	OVOC_OM4	9516198	9525251	-1	WBGene00247554
OVOC10748	OVOC_OM4	9535916	9549051	1	WBGene00247557
OVOC10749	OVOC_OM4	9542554	9549599	-1	WBGene00247558
OVOC10751	OVOC_OM4	9559633	9573118	-1	WBGene00247560
OVOC10753	OVOC_OM4	9578097	9594399	-1	WBGene00247562
OVOC10759	OVOC_OM4	9642535	9646593	-1	WBGene00247568
OVOC10760	OVOC_OM4	9647346	9649251	-1	WBGene00247569
OVOC10761	OVOC_OM4	9653814	9658203	1	WBGene00247570
OVOC10763	OVOC_OM4	9658763	9667819	1	WBGene00247572
OVOC10764	OVOC_OM4	9668882	9673847	1	WBGene00247573
OVOC10769	OVOC_OM4	9687856	9693128	1	WBGene00247578
OVOC10772	OVOC_OM4	9702591	9713039	-1	WBGene00247581
OVOC10774	OVOC_OM4	9726842	9730306	-1	WBGene00247583
OVOC10777	OVOC_OM4	9739317	9740242	1	WBGene00247586
OVOC10779	OVOC_OM4	9735678	9743724	-1	WBGene00247588
OVOC10783	OVOC_OM4	9764599	9769856	-1	WBGene00247592
OVOC10784	OVOC_OM4	9779873	9791676	1	WBGene00247593
OVOC10787	OVOC_OM4	9804698	9823979	-1	WBGene00247596
OVOC10788	OVOC_OM4	9824951	9830371	-1	WBGene00247597
OVOC10791	OVOC_OM4	9833042	9835991	-1	WBGene00247600
OVOC10792	OVOC_OM4	9835992	9841442	1	WBGene00247601
OVOC10793	OVOC_OM4	9841856	9845027	-1	WBGene00247602
OVOC10794	OVOC_OM4	9847081	9850884	-1	WBGene00247603
OVOC10795	OVOC_OM4	9852182	9857471	1	WBGene00247604
OVOC10797	OVOC_OM4	9862500	9867846	-1	WBGene00247606
OVOC10799	OVOC_OM4	9870882	9875058	-1	WBGene00247608
OVOC10800	OVOC_OM4	9875104	9878965	-1	WBGene00247609
OVOC10803	OVOC_OM4	9892028	9900914	1	WBGene00247612
OVOC10804	OVOC_OM4	9892028	9905138	-1	WBGene00247613
OVOC10805	OVOC_OM4	9906132	9923007	-1	WBGene00247614
OVOC10806	OVOC_OM4	9927464	9930250	1	WBGene00247615
OVOC10807	OVOC_OM4	9933794	9936034	1	WBGene00247616
OVOC10808	OVOC_OM4	9936388	9939526	-1	WBGene00247617
OVOC10811	OVOC_OM4	9946969	9956329	-1	WBGene00247620
OVOC10817	OVOC_OM4	9993655	9998358	-1	WBGene00247626
OVOC10818	OVOC_OM4	9999463	10004757	-1	WBGene00247627
OVOC10820	OVOC_OM4	10011805	10015577	-1	WBGene00247629
OVOC10821	OVOC_OM4	10016572	10022868	-1	WBGene00247630
OVOC10822	OVOC_OM4	10023638	10025447	-1	WBGene00247631
OVOC10823	OVOC_OM4	10026201	10029379	1	WBGene00247632
OVOC10824	OVOC_OM4	10049723	10054206	1	WBGene00247633
OVOC10827	OVOC_OM4	10071143	10081892	-1	WBGene00247636
OVOC10828	OVOC_OM4	10088002	10092550	-1	WBGene00247637
OVOC10829	OVOC_OM4	10093304	10099114	-1	WBGene00247638
OVOC10830	OVOC_OM4	10101177	10105911	1	WBGene00247639
OVOC10831	OVOC_OM4	10099688	10109028	-1	WBGene00247640
OVOC10832	OVOC_OM4	10111436	10118609	-1	WBGene00247641
OVOC10835	OVOC_OM4	10133256	10139055	1	WBGene00247644
OVOC10836	OVOC_OM4	10139873	10142450	-1	WBGene00247645
OVOC10837	OVOC_OM4	10152540	10160144	1	WBGene00247646
OVOC10838	OVOC_OM4	10161421	10168111	1	WBGene00247647
OVOC10843	OVOC_OM4	10187324	10190440	1	WBGene00247652
OVOC10844	OVOC_OM4	10202195	10205432	1	WBGene00247653
OVOC10846	OVOC_OM4	10211494	10214784	-1	WBGene00247655
OVOC10848	OVOC_OM4	10218810	10221620	1	WBGene00247657
OVOC10849	OVOC_OM4	10237007	10242901	1	WBGene00247658
OVOC10850	OVOC_OM4	10243602	10249187	-1	WBGene00247659
OVOC10852	OVOC_OM4	10250579	10251715	-1	WBGene00247661
OVOC10854	OVOC_OM4	10255686	10260530	-1	WBGene00247663
OVOC10855	OVOC_OM4	10263341	10275339	1	WBGene00247664
OVOC10856	OVOC_OM4	10276462	10280053	-1	WBGene00247665
OVOC10857	OVOC_OM4	10280536	10294600	-1	WBGene00247666
OVOC10860	OVOC_OM4	10307570	10311282	1	WBGene00247669
OVOC10862	OVOC_OM4	10312203	10315812	1	WBGene00247671
OVOC10863	OVOC_OM4	10316127	10318102	1	WBGene00247672
OVOC10864	OVOC_OM4	10319308	10321620	1	WBGene00247673
OVOC10867	OVOC_OM4	10326095	10333272	1	WBGene00247676
OVOC10870	OVOC_OM4	10344790	10348181	1	WBGene00247679
OVOC10871	OVOC_OM4	10348791	10351012	1	WBGene00247680
OVOC10872	OVOC_OM4	10357343	10360885	1	WBGene00247681
OVOC10873	OVOC_OM4	10363290	10367825	-1	WBGene00247682
OVOC10884	OVOC_OM4	10410127	10419847	1	WBGene00247693
OVOC10888	OVOC_OM4	10427772	10443221	1	WBGene00247697
OVOC10889	OVOC_OM4	10443204	10446398	-1	WBGene00247698
OVOC10890	OVOC_OM4	10446427	10448132	-1	WBGene00247699
OVOC10891	OVOC_OM4	10448442	10458297	-1	WBGene00247700
OVOC10894	OVOC_OM4	10466141	10467585	1	WBGene00247703
OVOC10896	OVOC_OM4	10473764	10475774	1	WBGene00247705
OVOC10898	OVOC_OM4	10487214	10489608	1	WBGene00247707
OVOC10899	OVOC_OM4	10490124	10493028	-1	WBGene00247708
OVOC10901	OVOC_OM4	10499849	10502527	1	WBGene00247710
OVOC10904	OVOC_OM4	10507796	10514298	-1	WBGene00247713
OVOC10905	OVOC_OM4	10515094	10516518	1	WBGene00247714
OVOC10908	OVOC_OM4	10544699	10554870	1	WBGene00247717
OVOC10911	OVOC_OM4	10571392	10573167	1	WBGene00247720
OVOC10912	OVOC_OM4	10576787	10582532	-1	WBGene00247721
OVOC10914	OVOC_OM4	10593857	10596861	-1	WBGene00247723
OVOC10915	OVOC_OM4	10597963	10602232	-1	WBGene00247724
OVOC10916	OVOC_OM4	10604312	10608375	-1	WBGene00247725
OVOC10917	OVOC_OM4	10608794	10616160	1	WBGene00247726
OVOC10918	OVOC_OM4	10617312	10634289	-1	WBGene00247727
OVOC10922	OVOC_OM4	10638277	10642879	-1	WBGene00247731
OVOC10923	OVOC_OM4	10644471	10652916	1	WBGene00247732
OVOC10925	OVOC_OM4	10655720	10661661	-1	WBGene00247734
OVOC10926	OVOC_OM4	10663946	10671664	-1	WBGene00247735
OVOC10929	OVOC_OM4	10680394	10682018	1	WBGene00247738
OVOC10931	OVOC_OM4	10685315	10688578	1	WBGene00247740
OVOC10933	OVOC_OM4	10695457	10700454	1	WBGene00247742
OVOC10934	OVOC_OM4	10702171	10704810	1	WBGene00247743
OVOC10935	OVOC_OM4	10706819	10712408	-1	WBGene00247744
OVOC10937	OVOC_OM4	10726609	10731327	-1	WBGene00247746
OVOC10938	OVOC_OM4	10733800	10742013	1	WBGene00247747
OVOC10940	OVOC_OM4	10756868	10761838	1	WBGene00247749
OVOC10941	OVOC_OM4	10762183	10767507	1	WBGene00247750
OVOC10942	OVOC_OM4	10768334	10772504	-1	WBGene00247751
OVOC10943	OVOC_OM4	10773900	10779936	1	WBGene00247752
OVOC10944	OVOC_OM4	10781321	10784656	-1	WBGene00247753
OVOC10945	OVOC_OM4	10791491	10794687	-1	WBGene00247754
OVOC10950	OVOC_OM4	10810024	10814470	1	WBGene00247759
OVOC10952	OVOC_OM4	10838156	10840354	1	WBGene00247761
OVOC10953	OVOC_OM4	10838086	10846004	-1	WBGene00247762
OVOC10954	OVOC_OM4	10846978	10850405	-1	WBGene00247763
OVOC10956	OVOC_OM4	10855158	10861886	-1	WBGene00247765
OVOC10958	OVOC_OM4	10863443	10869672	-1	WBGene00247767
OVOC10960	OVOC_OM4	10873105	10876838	-1	WBGene00247769
OVOC10964	OVOC_OM4	10894471	10904782	-1	WBGene00247773
OVOC10966	OVOC_OM4	10905215	10909677	1	WBGene00247775
OVOC10967	OVOC_OM4	10906319	10909677	-1	WBGene00247776
OVOC10968	OVOC_OM4	10912581	10913946	-1	WBGene00247777
OVOC10969	OVOC_OM4	10915028	10922877	-1	WBGene00247778
OVOC10970	OVOC_OM4	10923865	10943827	-1	WBGene00247779
OVOC10971	OVOC_OM4	10945657	10950821	1	WBGene00247780
OVOC10973	OVOC_OM4	10956208	10957282	-1	WBGene00247782
OVOC10975	OVOC_OM4	10969351	10972408	-1	WBGene00247784
OVOC10976	OVOC_OM4	10973400	10982233	-1	WBGene00247785
OVOC10978	OVOC_OM4	10990427	10997197	1	WBGene00247787
OVOC10980	OVOC_OM4	11001713	11004361	-1	WBGene00247789
OVOC10982	OVOC_OM4	11014181	11016348	1	WBGene00247791
OVOC10985	OVOC_OM4	11024008	11027687	1	WBGene00247794
OVOC10987	OVOC_OM4	11030113	11031127	1	WBGene00247796
OVOC10988	OVOC_OM4	11031757	11046609	1	WBGene00247797
OVOC10990	OVOC_OM4	11049532	11058080	1	WBGene00247799
OVOC10998	OVOC_OM4	11094138	11100725	-1	WBGene00247807
OVOC10999	OVOC_OM4	11101118	11104918	1	WBGene00247808
OVOC11000	OVOC_OM4	11105539	11130793	1	WBGene00247809
OVOC11001	OVOC_OM4	11132475	11137545	1	WBGene00247810
OVOC11002	OVOC_OM4	11144521	11148631	1	WBGene00247811
OVOC11003	OVOC_OM4	11148832	11150997	-1	WBGene00247812
OVOC11004	OVOC_OM4	11152182	11156265	1	WBGene00247813
OVOC11006	OVOC_OM4	11162317	11168732	-1	WBGene00247815
OVOC11009	OVOC_OM4	11177846	11181966	-1	WBGene00247818
OVOC11010	OVOC_OM4	11182091	11183879	1	WBGene00247819
OVOC11013	OVOC_OM4	11197355	11204453	-1	WBGene00247822
OVOC11014	OVOC_OM4	11199295	11204452	1	WBGene00247823
OVOC11015	OVOC_OM4	11206002	11214037	1	WBGene00247824
OVOC11016	OVOC_OM4	11214043	11221916	1	WBGene00247825
OVOC11018	OVOC_OM4	11222488	11225746	1	WBGene00247827
OVOC11025	OVOC_OM4	11287241	11298970	-1	WBGene00247834
OVOC11026	OVOC_OM4	11300164	11306570	1	WBGene00247835
OVOC11027	OVOC_OM4	11308146	11311748	1	WBGene00247836
OVOC11028	OVOC_OM4	11313198	11319468	-1	WBGene00247837
OVOC11029	OVOC_OM4	11338149	11343550	1	WBGene00247838
OVOC11031	OVOC_OM4	11349428	11352169	-1	WBGene00247840
OVOC11032	OVOC_OM4	11354521	11361459	1	WBGene00247841
OVOC11036	OVOC_OM4	11386479	11393591	1	WBGene00247845
OVOC11039	OVOC_OM4	11406037	11413486	1	WBGene00247848
OVOC11041	OVOC_OM4	11419027	11426183	1	WBGene00247850
OVOC11046	OVOC_OM4	11469514	11471294	-1	WBGene00247855
OVOC11047	OVOC_OM4	11472535	11487356	1	WBGene00247856
OVOC11052	OVOC_OM4	11551661	11555441	1	WBGene00247861
OVOC11055	OVOC_OM4	11562930	11569584	1	WBGene00247864
OVOC11056	OVOC_OM4	11562930	11575061	-1	WBGene00247865
OVOC11057	OVOC_OM4	11579973	11586972	1	WBGene00247866
OVOC11058	OVOC_OM4	11588557	11593350	-1	WBGene00247867
OVOC11059	OVOC_OM4	11598747	11625603	-1	WBGene00247868
OVOC11066	OVOC_OM4	11657171	11668008	-1	WBGene00247875
OVOC11067	OVOC_OM4	11671178	11672432	1	WBGene00247876
OVOC11068	OVOC_OM4	11673669	11674984	-1	WBGene00247877
OVOC11073	OVOC_OM4	11736013	11740490	-1	WBGene00247882
OVOC11077	OVOC_OM4	11767943	11772720	-1	WBGene00247886
OVOC11081	OVOC_OM4	11783590	11791871	1	WBGene00247890
OVOC11084	OVOC_OM4	11802381	11804876	-1	WBGene00247893
OVOC11086	OVOC_OM4	11808841	11809922	-1	WBGene00247895
OVOC11089	OVOC_OM4	11825609	11827235	-1	WBGene00247898
OVOC11090	OVOC_OM4	11830829	11839730	1	WBGene00247899
OVOC11091	OVOC_OM4	11842302	11844684	1	WBGene00247900
OVOC11092	OVOC_OM4	11843599	11854381	1	WBGene00247901
OVOC11093	OVOC_OM4	11854525	11866450	1	WBGene00247902
OVOC11096	OVOC_OM4	11867430	11872493	-1	WBGene00247905
OVOC11097	OVOC_OM4	11866922	11884738	1	WBGene00247906
OVOC11098	OVOC_OM4	11884254	11892692	1	WBGene00247907
OVOC11099	OVOC_OM4	11893682	11913489	-1	WBGene00247908
OVOC11101	OVOC_OM4	11916274	11921611	-1	WBGene00247910
OVOC11102	OVOC_OM4	11923528	11930716	-1	WBGene00247911
OVOC11104	OVOC_OM4	11934410	11937265	-1	WBGene00247913
OVOC11109	OVOC_OM4	12001479	12022938	-1	WBGene00247918
OVOC11111	OVOC_OM4	12045440	12059702	1	WBGene00247920
OVOC11114	OVOC_OM4	12078714	12084717	-1	WBGene00247923
OVOC11115	OVOC_OM4	12084704	12087792	1	WBGene00247924
OVOC11117	OVOC_OM4	12093328	12096125	1	WBGene00247926
OVOC11118	OVOC_OM4	12099567	12101666	-1	WBGene00247927
OVOC11119	OVOC_OM4	12102206	12111364	-1	WBGene00247928
OVOC11123	OVOC_OM4	12116048	12129034	1	WBGene00247932
OVOC11124	OVOC_OM4	12130386	12134691	1	WBGene00247933
OVOC11125	OVOC_OM4	12135153	12139306	1	WBGene00247934
OVOC11127	OVOC_OM4	12146406	12162259	1	WBGene00247936
OVOC11129	OVOC_OM4	12165322	12169718	1	WBGene00247938
OVOC11130	OVOC_OM4	12165322	12170998	-1	WBGene00247939
OVOC11131	OVOC_OM4	12171726	12180548	-1	WBGene00247940
OVOC11132	OVOC_OM4	12184310	12186850	-1	WBGene00247941
OVOC11134	OVOC_OM4	12195234	12199311	1	WBGene00247943
OVOC11135	OVOC_OM4	12200896	12205589	-1	WBGene00247944
OVOC11137	OVOC_OM4	12210504	12215551	1	WBGene00247946
OVOC11138	OVOC_OM4	12216411	12220413	1	WBGene00247947
OVOC11139	OVOC_OM4	12221238	12231243	1	WBGene00247948
OVOC11140	OVOC_OM4	12232911	12236642	-1	WBGene00247949
OVOC11141	OVOC_OM4	12250776	12253260	1	WBGene00247950
OVOC11143	OVOC_OM4	12268035	12277938	1	WBGene00247952
OVOC11146	OVOC_OM4	12295982	12305805	1	WBGene00247955
OVOC11151	OVOC_OM4	12330711	12338259	-1	WBGene00247960
OVOC11154	OVOC_OM4	12347913	12353240	-1	WBGene00247963
OVOC11156	OVOC_OM4	12375267	12380546	-1	WBGene00247965
OVOC11159	OVOC_OM4	12412269	12415084	1	WBGene00247968
OVOC11160	OVOC_OM4	12416011	12437677	-1	WBGene00247969
OVOC11161	OVOC_OM4	12438165	12442402	-1	WBGene00247970
OVOC11162	OVOC_OM4	12446609	12456316	-1	WBGene00247971
OVOC11163	OVOC_OM4	12457989	12460009	1	WBGene00247972
OVOC11165	OVOC_OM4	12467780	12473887	-1	WBGene00247974
OVOC11166	OVOC_OM4	12478038	12479932	1	WBGene00247975
OVOC11167	OVOC_OM4	12482945	12489011	1	WBGene00247976
OVOC11169	OVOC_OM4	12495085	12500278	-1	WBGene00247978
OVOC11171	OVOC_OM4	12508841	12512279	-1	WBGene00247980
OVOC11174	OVOC_OM4	12512830	12521438	-1	WBGene00247983
OVOC11179	OVOC_OM4	12567343	12568961	1	WBGene00247988
OVOC11181	OVOC_OM4	12576708	12579950	-1	WBGene00247990
OVOC11183	OVOC_OM4	12585619	12588310	-1	WBGene00247992
OVOC11192	OVOC_OM4	12657834	12660696	1	WBGene00248001
OVOC11193	OVOC_OM4	12665736	12667713	-1	WBGene00248002
OVOC11194	OVOC_OM4	12675458	12680602	1	WBGene00248003
OVOC11196	OVOC_OM4	12700764	12706040	-1	WBGene00248005
OVOC11197	OVOC_OM4	12706153	12707662	1	WBGene00248006
OVOC11199	OVOC_OM4	12708700	12709972	1	WBGene00248008
OVOC11200	OVOC_OM4	12709951	12715762	-1	WBGene00248009
OVOC11204	OVOC_OM4	12720794	12727395	1	WBGene00248013
OVOC11205	OVOC_OM4	12728844	12731050	1	WBGene00248014
OVOC11206	OVOC_OM4	12733824	12742963	1	WBGene00248015
OVOC11208	OVOC_OM4	12754130	12772396	-1	WBGene00248017
OVOC11211	OVOC_OM4	12782228	12794852	-1	WBGene00248020
OVOC11213	OVOC_OM4	12804435	12808454	-1	WBGene00248022
OVOC11214	OVOC_OM4	12809228	12820943	1	WBGene00248023
OVOC11219	OVOC_OM4	12830946	12837193	-1	WBGene00248028
OVOC11220	OVOC_OM4	12841799	12846796	1	WBGene00248029
OVOC11221	OVOC_OM4	12851925	12857015	-1	WBGene00248030
OVOC11222	OVOC_OM4	12863311	12867887	-1	WBGene00248031
OVOC11223	OVOC_OM4	12874313	12878452	1	WBGene00248032
OVOC11225	OVOC_OM4	12886559	12892053	-1	WBGene00248034
OVOC11227	OVOC_OM4	12917924	12920118	1	WBGene00248036
OVOC11229	OVOC_OM4	12946227	12952196	1	WBGene00248038
OVOC11230	OVOC_OM4	12956682	12959078	1	WBGene00248039
OVOC11231	OVOC_OM4	12966271	12972320	-1	WBGene00248040
OVOC11235	OVOC_OM4	12998464	13007098	1	WBGene00248044
OVOC11239	OVOC_OM4	13030571	13036868	-1	WBGene00248048
OVOC11240	OVOC_OM4	13041579	13048511	-1	WBGene00248049
OVOC11241	OVOC_OM4	13053510	13064308	1	WBGene00248050
OVOC11242	OVOC_OM4	13067384	13072502	1	WBGene00248051
OVOC11243	OVOC_OM4	13074883	13079696	1	WBGene00248052
OVOC11244	OVOC_OM4	13080611	13087462	-1	WBGene00248053
